#DrugBank-ID,Drug-name,HPO-ID,Symptom
5797,tnx-901,12393,allergy
5798,gem-231,1909,leukemia
5798,gem-231,4808,acute myeloid leukemia
5798,gem-231,11009,acute
5798,gem-231,12324,myeloid leukemia
5799,nox-100,31273,shock
5799,nox-100,100806,sepsis
5800,alethine,2665,lymphoma
5800,alethine,2861,melanoma
5800,alethine,6775,multiple myeloma
5801,gti 2040,1909,leukemia
5801,gti 2040,5584,renal cell carcinoma
5801,gti 2040,12125,prostate cancer
5801,gti 2040,30731,carcinoma
5803,isis 14803,12115,hepatitis
5804,prasterone sulfate,2099,asthma
5805,ns-2359,752,hyperactivity
5805,ns-2359,3674,onset
5806,cositecan,2861,melanoma
5808,pi-88,1402,hepatocellular carcinoma
5808,pi-88,2861,melanoma
5808,pi-88,6775,multiple myeloma
5808,pi-88,30731,carcinoma
5809,ta-cin,12740,papilloma
5809,ta-cin,32131,cervical dysplasia
5810,99mtc-glucarate,1658,myocardial infarction
5812,abiraterone,12125,prostate cancer
5812,abiraterone,31375,refractory
5814,gpi-1485,726,dementia
5814,gpi-1485,32322,healthy
5814,gpi-1485,100639,erectile dysfunction
5815,gnrh pharmaccine,12125,prostate cancer
5817,laromustine,1909,leukemia
5817,laromustine,2665,lymphoma
5819,nbi-6024,819,diabetes mellitus
5820,dp-b99,1297,stroke
5821,dp-vpa,1250,seizure
5821,dp-vpa,2076,migraine
5821,dp-vpa,2315,headache
5821,dp-vpa,12199,cluster headache
5821,dp-vpa,40279,frequency
5824,cns-5161,2076,migraine
5824,cns-5161,2315,headache
5824,cns-5161,11009,acute
5824,cns-5161,11010,chronic
5824,cns-5161,12199,cluster headache
5824,cns-5161,12531,pain
5825,ncx 1015,1369,arthritis
5825,ncx 1015,12531,pain
5826,prolease-r-hfsh,789,infertility
5828,lu-31130,709,psychosis
5828,lu-31130,100753,schizophrenia
5829,parathyroid hormone,939,osteoporosis
5830,trestolone,789,infertility
5831,ing-1,30731,carcinoma
5835,ns-3728,1903,anemia
5836,ag-702,31273,shock
5838,opc-51803,17,nocturia
5838,opc-51803,20,urinary incontinence
5838,opc-51803,805,enuresis
5838,opc-51803,873,diabetes insipidus
5838,opc-51803,25301,nocturnal
5838,opc-51803,40282,frequent
5839,bg-777,2090,pneumonia
5839,bg-777,32118,retinitis
5840,agi-1096,11010,chronic
5840,agi-1096,12089,arteritis
5841,ai-128,2099,asthma
5843,trans nv-04,822,hypertension
5845,nv-07a,11856,pica
5849,ncx 950,2099,asthma
5849,ncx 950,11010,chronic
5851,biomed 101,5584,renal cell carcinoma
5851,biomed 101,30731,carcinoma
5852,cryopreserved human liver cells,100033,tics
5854,clx-0921,819,diabetes mellitus
5854,clx-0921,30646,peripheral
5855,rivanicline,2583,colitis
5855,rivanicline,100279,ulcerative colitis
5857,q-derp1,11010,chronic
5858,bi-k0376,1061,acne
5860,peg-infergen,11010,chronic
5860,peg-infergen,12115,hepatitis
5860,peg-infergen,200123,chronic hepatitis
5861,tasquinimod,12125,prostate cancer
5864,ppi-2458,1369,arthritis
5864,ppi-2458,1370,rheumatoid arthritis
5864,ppi-2458,2665,lymphoma
5864,ppi-2458,100033,tics
5865,vit-100,488,retinopathy
5865,vit-100,7902,vitreous hemorrhage
5866,etc-1001,3077,hyperlipidemia
5866,etc-1001,11010,chronic
5867,99mtc-14 f7 mab,25297,prolonged
5868,ciluprevir,12115,hepatitis
5869,ethyl pyruvate,1733,pancreatitis
5869,ethyl pyruvate,100806,sepsis
5871,uc-781,11856,pica
5873,avi-4020,11009,acute
5874,aeol 10150,7354,amyotrophic lateral sclerosis
5874,aeol 10150,25275,lateral
5875,substance p,2098,respiratory distress
5875,substance p,11009,acute
5876,pde4,1369,arthritis
5876,pde4,1370,rheumatoid arthritis
5876,pde4,2018,nausea
5876,pde4,2099,asthma
5876,pde4,11010,chronic
5877,pyy3-36,1513,obesity
5879,ame-527,1369,arthritis
5879,ame-527,1370,rheumatoid arthritis
5881,eht 0202,100033,tics
5882,chf 4227,939,osteoporosis
5883,abx-pth,843,hyperparathyroidism
5883,abx-pth,867,secondary hyperparathyroidism
5883,abx-pth,11010,chronic
5884,hcv-086,12115,hepatitis
5885,seletracetam,1250,seizure
5886,nv-18,2861,melanoma
5886,nv-18,30153,cholangiocarcinoma
5886,nv-18,30731,carcinoma
5889,inotuzumab ozogamicin,1909,leukemia
5889,inotuzumab ozogamicin,6721,acute lymphoblastic leukemia
5889,inotuzumab ozogamicin,11009,acute
5889,inotuzumab ozogamicin,31375,refractory
5890,vegf-as,100001,malignant mesothelioma
5890,vegf-as,100033,tics
5892,ri 624,11009,acute
5892,ri 624,11010,chronic
5892,ri 624,12531,pain
5892,ri 624,12532,chronic pain
5894,gt 389-255,1513,obesity
5896,sirna-027,608,macular degeneration
5896,sirna-027,100033,tics
5904,blx-883,12115,hepatitis
5905,td-2749,2019,constipation
5905,td-2749,2578,gastroparesis
5905,td-2749,11010,chronic
5905,td-2749,12450,chronic constipation
5905,td-2749,410281,dyspepsia
5906,ccr5 mab,2721,immunodeficiency
5911,rus 3108,1297,stroke
5911,rus 3108,2621,atherosclerosis
5911,rus 3108,32322,healthy
5914,mesenchymal stem cells,1658,myocardial infarction
5914,mesenchymal stem cells,11009,acute
5914,mesenchymal stem cells,12115,hepatitis
5914,mesenchymal stem cells,32322,healthy
5915,myo-029,3560,muscular dystrophy
5918,ls11,608,macular degeneration
5919,ddp-200,12,urinary urgency
5919,ddp-200,17,nocturia
5919,ddp-200,20,urinary incontinence
5919,ddp-200,40279,frequency
5928,dovitinib,1909,leukemia
5928,dovitinib,4808,acute myeloid leukemia
5928,dovitinib,6775,multiple myeloma
5928,dovitinib,11009,acute
5928,dovitinib,12324,myeloid leukemia
5929,gpi-0100,1909,leukemia
5929,gpi-0100,2861,melanoma
5929,gpi-0100,3006,neuroblastoma
5929,gpi-0100,12125,prostate cancer
5929,gpi-0100,100033,tics
5930,sb-559448,1873,thrombocytopenia
5931,pegdinetanib,608,macular degeneration
5936,cvt-6883,2099,asthma
5936,cvt-6883,100033,tics
5939,mk-0354,2621,atherosclerosis
5943,resatorvid,12828,severe
5943,resatorvid,100806,sepsis
5944,varlitinib,30731,carcinoma
5950,contulakin-g,11009,acute
5950,contulakin-g,11010,chronic
5950,contulakin-g,12531,pain
5956,evt-101,11009,acute
5956,evt-101,11010,chronic
5956,evt-101,12531,pain
5969,sns-032,1909,leukemia
5969,sns-032,2665,lymphoma
5969,sns-032,6775,multiple myeloma
5973,inosine 5'-sulfate,2583,colitis
5973,inosine 5'-sulfate,100279,ulcerative colitis
5974,transcrocetinate,1297,stroke
5974,transcrocetinate,2878,respiratory failure
5983,bardoxolone methyl,2665,lymphoma
5983,bardoxolone methyl,6775,multiple myeloma
5984,raf-265,2861,melanoma
5990,obeticholic acid,30151,cholangitis
5993,prx-07034,1513,obesity
5993,prx-07034,100753,schizophrenia
5996,glembatumumab vedotin,2861,melanoma
6011,amg-222,819,diabetes mellitus
6014,eteplirsen,3560,muscular dystrophy
6016,cariprazine,11009,acute
6016,cariprazine,11856,pica
6016,cariprazine,100033,tics
6016,cariprazine,100753,schizophrenia
6040,filanesib,1909,leukemia
6043,olaratumab,1259,coma
6043,olaratumab,30448,soft tissue sarcoma
6043,olaratumab,100242,sarcoma
6049,iph 2101,1909,leukemia
6049,iph 2101,4808,acute myeloid leukemia
6049,iph 2101,6775,multiple myeloma
6049,iph 2101,11009,acute
6049,iph 2101,12324,myeloid leukemia
6058,xtl-6865,11010,chronic
6058,xtl-6865,12115,hepatitis
6061,azd-8330,2861,melanoma
6070,snx-5422,12830,position
6071,dts-201,2861,melanoma
6071,dts-201,12125,prostate cancer
6075,linsitinib,508,ptosis
6077,lumateperone,100753,schizophrenia
6080,abt-869,1909,leukemia
6081,caplacizumab,4420,arterial thrombosis
6081,caplacizumab,11009,acute
6082,px-478,2665,lymphoma
6083,tapinarof,11010,chronic
6083,tapinarof,11856,pica
6089,ica-105665,12531,pain
6090,bradanicline,30645,central
6091,evofosfamide,11856,pica
6094,apatorsen,6775,multiple myeloma
6094,apatorsen,31273,shock
6096,nxn-188,2076,migraine
6096,nxn-188,2315,headache
6096,nxn-188,11009,acute
6096,nxn-188,12199,cluster headache
6097,gsk-923295,100033,tics
6101,imc-1c11,30731,carcinoma
6106,ait-034,726,dementia
6106,ait-034,12828,severe
6116,eldelumab,1369,arthritis
6116,eldelumab,1370,rheumatoid arthritis
6116,eldelumab,2583,colitis
6116,eldelumab,100279,ulcerative colitis
6117,1alpha-24s-dihydroxyvitamin d2,843,hyperparathyroidism
6117,1alpha-24s-dihydroxyvitamin d2,867,secondary hyperparathyroidism
6117,1alpha-24s-dihydroxyvitamin d2,11010,chronic
6117,1alpha-24s-dihydroxyvitamin d2,12622,chronic kidney disease
6119,cenobamate,739,anxiety
6124,l-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,3560,muscular dystrophy
6124,l-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,12531,pain
6127,krp-104,819,diabetes mellitus
6129,svv-001,100033,tics
6130,fav-201,2665,lymphoma
6130,fav-201,12190,t-cell lymphoma
6133,dimethylcurcumin,1061,acne
6133,dimethylcurcumin,1596,alopecia
6138,irl-1620,25153,transient
6140,suvn-502,30645,central
6140,suvn-502,100753,schizophrenia
6144,sertindole,11856,pica
6144,sertindole,100033,tics
6144,sertindole,100753,schizophrenia
6147,sulfathiazole,11856,pica
6147,sulfathiazole,40283,occasional
6150,sulfadimethoxine,40282,frequent
6151,acetylcysteine,112,nephropathy
6151,acetylcysteine,717,autism
6151,acetylcysteine,11009,acute
6151,acetylcysteine,11010,chronic
6151,acetylcysteine,12378,fatigue
6151,acetylcysteine,12825,mild
6151,acetylcysteine,12826,moderate
6151,acetylcysteine,100753,schizophrenia
6152,nylidrin,2634,arteriosclerosis
6152,nylidrin,2637,cerebral ischemia
6152,nylidrin,4418,thrombophlebitis
6152,nylidrin,12825,mild
6152,nylidrin,12826,moderate
6152,nylidrin,30645,central
6152,nylidrin,30646,peripheral
6152,nylidrin,100543,cognitive impairment
6153,pizotifen,2076,migraine
6153,pizotifen,25297,prolonged
6154,pentaerythritol tetranitrate,1681,angina pectoris
6154,pentaerythritol tetranitrate,3676,progressive
6154,pentaerythritol tetranitrate,11010,chronic
6154,pentaerythritol tetranitrate,12531,pain
6154,pentaerythritol tetranitrate,25297,prolonged
6155,rimonabant,1513,obesity
6156,tesofensine,1513,obesity
6159,rubitecan,1909,leukemia
6159,rubitecan,2861,melanoma
6161,opebacan,100280,crohn's disease
6162,lumiliximab,1909,leukemia
6162,lumiliximab,2099,asthma
6168,canakinumab,1056,milia
6168,canakinumab,1369,arthritis
6168,canakinumab,25304,periodic
6174,noscapine,1909,leukemia
6174,noscapine,2665,lymphoma
6174,noscapine,6775,multiple myeloma
6176,romidepsin,2665,lymphoma
6176,romidepsin,12190,t-cell lymphoma
6176,romidepsin,12192,cutaneous t-cell lymphoma
6176,romidepsin,30646,peripheral
6177,glufosfamide,1259,coma
6177,glufosfamide,100242,sarcoma
6178,talotrexin,1909,leukemia
6179,darinaparsin,6775,multiple myeloma
6182,talabostat,1909,leukemia
6182,talabostat,2665,lymphoma
6182,talabostat,2861,melanoma
6185,forodesine,1909,leukemia
6185,forodesine,2665,lymphoma
6185,forodesine,6721,acute lymphoblastic leukemia
6185,forodesine,11009,acute
6185,forodesine,12190,t-cell lymphoma
6185,forodesine,12192,cutaneous t-cell lymphoma
6186,ipilimumab,2861,melanoma
6187,valtorcitabine,12115,hepatitis
6188,ispinesib,5584,renal cell carcinoma
6188,ispinesib,30731,carcinoma
6190,solabegron,20,urinary incontinence
6190,solabegron,819,diabetes mellitus
6191,zosuquidar,1909,leukemia
6193,pixantrone,1635,congestive heart failure
6193,pixantrone,1909,leukemia
6193,pixantrone,2665,lymphoma
6193,pixantrone,11009,acute
6193,pixantrone,12191,b-cell lymphoma
6193,pixantrone,20034,diffuse
6193,pixantrone,31375,refractory
6193,pixantrone,100033,tics
6194,elocalcitol,20,urinary incontinence
6194,elocalcitol,789,infertility
6194,elocalcitol,8711,benign prostatic hyperplasia
6195,seliciclib,1909,leukemia
6195,seliciclib,2665,lymphoma
6195,seliciclib,6775,multiple myeloma
6195,seliciclib,11010,chronic
6196,icatibant,969,edema
6196,icatibant,11009,acute
6196,icatibant,100665,angioedema
6197,bimosiamose,1047,atopic dermatitis
6197,bimosiamose,2099,asthma
6197,bimosiamose,11010,chronic
6199,atrasentan,12125,prostate cancer
6200,tedisamil,4749,atrial flutter
6200,tedisamil,5110,atrial fibrillation
6200,tedisamil,11675,arrhythmia
6201,rufinamide,1250,seizure
6202,lasofoxifene,939,osteoporosis
6203,alogliptin,819,diabetes mellitus
6204,tapentadol,9830,peripheral neuropathy
6204,tapentadol,11009,acute
6204,tapentadol,11010,chronic
6204,tapentadol,12531,pain
6204,tapentadol,12532,chronic pain
6204,tapentadol,12826,moderate
6204,tapentadol,12828,severe
6204,tapentadol,30646,peripheral
6206,sugammadex,3470,paralysis
6206,sugammadex,25281,sharp
6207,silodosin,8711,benign prostatic hyperplasia
6209,prasugrel,1297,stroke
6209,prasugrel,1658,myocardial infarction
6209,prasugrel,2326,transient ischemic attack
6209,prasugrel,11009,acute
6209,prasugrel,25153,transient
6209,prasugrel,30716,acrania
6209,prasugrel,31915,stable
6210,eltrombopag,1873,thrombocytopenia
6210,eltrombopag,11010,chronic
6210,eltrombopag,12115,hepatitis
6210,eltrombopag,200123,chronic hepatitis
6211,doripenem,123,nephritis
6211,doripenem,2090,pneumonia
6211,doripenem,12330,pyelonephritis
6212,tolvaptan,1394,cirrhosis
6212,tolvaptan,1635,congestive heart failure
6212,tolvaptan,2902,hyponatremia
6215,ferumoxytol,1891,iron deficiency anemia
6215,ferumoxytol,1903,anemia
6215,ferumoxytol,11010,chronic
6215,ferumoxytol,12622,chronic kidney disease
6216,asenapine,709,psychosis
6216,asenapine,11009,acute
6216,asenapine,11856,pica
6216,asenapine,12828,severe
6216,asenapine,100753,schizophrenia
6216,asenapine,100754,mania
6217,vernakalant,3674,onset
6217,vernakalant,5110,atrial fibrillation
6217,vernakalant,11856,pica
6218,lacosamide,1250,seizure
6218,lacosamide,3674,onset
6218,lacosamide,11856,pica
6218,lacosamide,12531,pain
6218,lacosamide,31273,shock
6219,dalbavancin,11009,acute
6219,dalbavancin,31109,agalactia
6224,alicaforsen,2583,colitis
6224,alicaforsen,100279,ulcerative colitis
6224,alicaforsen,100280,crohn's disease
6226,nelipepimut-s,12125,prostate cancer
6228,rivaroxaban,1297,stroke
6228,rivaroxaban,2204,pulmonary embolism
6228,rivaroxaban,5110,atrial fibrillation
6228,rivaroxaban,12828,severe
6228,rivaroxaban,31796,recurrent
6229,ocaperidone,100753,schizophrenia
6230,nalmefene,2615,hypotension
6231,caldaret,1658,myocardial infarction
6233,ridaforolimus,1259,coma
6233,ridaforolimus,12125,prostate cancer
6233,ridaforolimus,100242,sarcoma
6234,maribavir,32118,retinitis
6235,vadimezan,12125,prostate cancer
6236,elvucitabine,12115,hepatitis
6237,avanafil,100639,erectile dysfunction
6241,clenoliximab,1369,arthritis
6241,clenoliximab,1370,rheumatoid arthritis
6243,eflornithine,1007,hirsutism
6243,eflornithine,9937,facial hirsutism
6243,eflornithine,11856,pica
6244,trafermin,20110,bone fracture
6244,trafermin,30646,peripheral
6245,lanoteplase,1658,myocardial infarction
6246,exisulind,12125,prostate cancer
6247,cx516,717,autism
6247,cx516,726,dementia
6247,cx516,752,hyperactivity
6247,cx516,100753,schizophrenia
6248,amelubant,1369,arthritis
6248,amelubant,1370,rheumatoid arthritis
6248,amelubant,2099,asthma
6248,amelubant,11010,chronic
6249,arzoxifene,939,osteoporosis
6250,fluasterone,1513,obesity
6250,fluasterone,3077,hyperlipidemia
6253,thioctic acid tromethamine,819,diabetes mellitus
6255,incadronic acid,508,ptosis
6255,incadronic acid,939,osteoporosis
6255,incadronic acid,2797,osteolysis
6255,incadronic acid,3072,hypercalcemia
6255,incadronic acid,6775,multiple myeloma
6262,droxidopa,112,nephropathy
6262,droxidopa,1056,milia
6262,droxidopa,1271,polyneuropathy
6262,droxidopa,1278,orthostatic hypotension
6262,droxidopa,1300,parkinsonism
6262,droxidopa,2615,hypotension
6262,droxidopa,25153,transient
6262,droxidopa,100033,tics
6263,amrubicin,12834,right
6264,tolperisone,3394,muscle spasm
6264,tolperisone,3418,back pain
6264,tolperisone,12531,pain
6264,tolperisone,30645,central
6264,tolperisone,30646,peripheral
6266,lonidamine,8711,benign prostatic hyperplasia
6267,udenafil,822,hypertension
6267,udenafil,100639,erectile dysfunction
6268,sitaxentan,822,hypertension
6268,sitaxentan,1635,congestive heart failure
6268,sitaxentan,2092,pulmonary arterial hypertension
6270,mahdl01,3077,hyperlipidemia
6271,sulodexide,4417,intermittent claudication
6271,sulodexide,30646,peripheral
6273,tocilizumab,1369,arthritis
6273,tocilizumab,1370,rheumatoid arthritis
6273,tocilizumab,2633,vasculitis
6273,tocilizumab,12089,arteritis
6273,tocilizumab,12826,moderate
6273,tocilizumab,12828,severe
6274,alvimopan,2595,ileus
6274,alvimopan,11009,acute
6274,alvimopan,11010,chronic
6274,alvimopan,12531,pain
6274,alvimopan,30646,peripheral
6276,tanomastat,1369,arthritis
6276,tanomastat,2758,osteoarthritis
6280,senicapoc,1903,anemia
6280,senicapoc,2099,asthma
6281,torcetrapib,3077,hyperlipidemia
6281,torcetrapib,3124,hypercholesterolemia
6281,torcetrapib,30646,peripheral
6282,levocetirizine,1025,urticaria
6282,levocetirizine,1945,fever
6282,levocetirizine,3193,allergic rhinitis
6282,levocetirizine,11010,chronic
6282,levocetirizine,11856,pica
6282,levocetirizine,12384,rhinitis
6282,levocetirizine,12393,allergy
6282,levocetirizine,410133,chronic idiopathic urticaria
6283,ziconotide,11010,chronic
6283,ziconotide,11856,pica
6283,ziconotide,12531,pain
6283,ziconotide,12532,chronic pain
6283,ziconotide,12828,severe
6285,teriparatide,939,osteoporosis
6287,temsirolimus,1369,arthritis
6287,temsirolimus,1370,rheumatoid arthritis
6287,temsirolimus,2665,lymphoma
6287,temsirolimus,5584,renal cell carcinoma
6287,temsirolimus,6775,multiple myeloma
6287,temsirolimus,30731,carcinoma
6288,amisulpride,100753,schizophrenia
6288,amisulpride,100754,mania
6290,simeprevir,1394,cirrhosis
6290,simeprevir,1402,hepatocellular carcinoma
6290,simeprevir,11010,chronic
6290,simeprevir,11856,pica
6290,simeprevir,12115,hepatitis
6290,simeprevir,12830,position
6290,simeprevir,30731,carcinoma
6290,simeprevir,200123,chronic hepatitis
6292,dapagliflozin,819,diabetes mellitus
6292,dapagliflozin,1824,weight loss
6292,dapagliflozin,1941,acidosis
6292,dapagliflozin,1953,diabetic ketoacidosis
6292,dapagliflozin,1993,ketoacidosis
6292,dapagliflozin,3076,glycosuria
6295,pramiconazole,12203,onychomycosis
6297,lx-2931,1369,arthritis
6297,lx-2931,1370,rheumatoid arthritis
6311,darapladib,2621,atherosclerosis
6317,elotuzumab,6775,multiple myeloma
6325,pegpleranib,608,macular degeneration
6326,latiglutenase,2608,celiac disease
6333,trodusquemine,819,diabetes mellitus
6333,trodusquemine,1513,obesity
6335,saxagliptin,819,diabetes mellitus
6336,elsiglutide,2014,diarrhea
6342,coltuximab ravtansine,1909,leukemia
6342,coltuximab ravtansine,2665,lymphoma
6342,coltuximab ravtansine,6721,acute lymphoblastic leukemia
6342,coltuximab ravtansine,11009,acute
6350,elinogrel,1658,myocardial infarction
6354,tezampanel,2076,migraine
6354,tezampanel,2315,headache
6354,tezampanel,11009,acute
6354,tezampanel,11010,chronic
6354,tezampanel,12199,cluster headache
6354,tezampanel,12531,pain
6358,iclaprim,1513,obesity
6358,iclaprim,2090,pneumonia
6360,lucatumumab,1909,leukemia
6360,lucatumumab,2665,lymphoma
6360,lucatumumab,6775,multiple myeloma
6361,rspsma vaccine,12125,prostate cancer
6361,rspsma vaccine,31375,refractory
6361,rspsma vaccine,31796,recurrent
6362,becatecarin,1909,leukemia
6365,sapacitabine,1909,leukemia
6365,sapacitabine,2665,lymphoma
6365,sapacitabine,12190,t-cell lymphoma
6365,sapacitabine,12192,cutaneous t-cell lymphoma
6367,relacatib,939,osteoporosis
6368,alamifovir,12115,hepatitis
6371,siplizumab,1909,leukemia
6371,siplizumab,2665,lymphoma
6372,rilonacept,1056,milia
6372,rilonacept,1997,gout
6372,rilonacept,25304,periodic
6379,calcitonin gene-related peptide,1658,myocardial infarction
6379,calcitonin gene-related peptide,2099,asthma
6393,xaliproden,7354,amyotrophic lateral sclerosis
6393,xaliproden,25275,lateral
6395,abafungin,12203,onychomycosis
6399,atacicept,1369,arthritis
6399,atacicept,1370,rheumatoid arthritis
6399,atacicept,1909,leukemia
6399,atacicept,2665,lymphoma
6399,atacicept,2725,systemic lupus erythematosus
6399,atacicept,6775,multiple myeloma
6399,atacicept,10783,erythema
6400,vitespen,2665,lymphoma
6400,vitespen,2861,melanoma
6400,vitespen,5584,renal cell carcinoma
6400,vitespen,30731,carcinoma
6401,bazedoxifene,939,osteoporosis
